277,126,81,66
276,127,81,66
275,129,81,66
273,129,81,66
273,130,81,66
271,130,81,66
269,130,81,66
268,129,81,66
267,128,81,66
268,130,81,66
266,129,81,66
267,129,81,66
267,130,81,66
267,130,81,66
267,131,81,66
265,130,81,66
266,129,81,66
267,130,81,66
268,131,81,66
267,130,81,66
267,130,81,66
265,130,81,66
266,130,81,66
266,130,81,66
264,129,81,66
262,130,81,66
260,131,81,66
259,129,81,66
257,127,81,66
254,126,81,66
251,124,81,66
248,123,81,66
245,121,81,66
241,120,81,66
239,118,81,66
236,116,81,66
233,114,81,66
230,112,81,66
228,111,81,66
225,110,81,66
223,109,81,66
220,108,81,66
218,109,81,66
216,109,81,66
214,109,81,66
213,108,81,66
211,108,81,66
209,107,81,66
210,110,77,63
209,110,77,63
208,109,77,63
206,109,77,63
204,110,77,63
204,107,77,63
202,106,77,63
197,102,81,66
195,100,81,66
192,98,81,66
188,95,81,66
185,92,81,66
182,88,81,66
176,84,81,66
172,80,81,66
167,77,81,66
162,74,81,66
157,71,81,66
153,68,81,66
149,64,81,66
143,62,81,66
140,61,81,66
136,59,81,66
131,58,81,66
127,58,81,66
123,59,81,66
119,59,81,66
114,59,81,66
111,60,81,66
106,59,81,66
103,59,81,66
100,60,81,66
97,60,81,66
96,60,81,66
93,61,81,66
92,59,81,66
90,61,81,66
86,60,85,69
87,62,85,69
85,65,85,69
85,65,85,69
85,66,85,69
85,67,85,69
84,69,85,69
84,70,85,69
84,72,85,69
84,74,85,69
84,77,85,69
83,80,85,69
84,82,85,69
83,84,85,69
82,86,85,69
81,88,85,69
82,90,85,69
81,91,85,69
82,93,85,69
81,95,85,69
82,97,85,69
81,98,85,69
81,99,85,69
81,101,85,69
82,102,85,69
81,104,85,69
82,104,85,69
81,106,85,69
81,107,85,69
80,108,85,69
80,107,85,69
80,108,85,69
81,108,85,69
80,110,85,69
81,112,85,69
80,114,85,69
81,116,85,69
79,118,85,69
79,119,85,69
79,120,85,69
79,121,85,69
79,123,85,69
79,124,85,69
79,126,85,69
79,128,85,69
78,129,85,69
79,130,85,69
78,132,85,69
79,133,85,69
78,134,85,69
79,135,85,69
77,136,85,69
77,135,85,69
76,137,85,69
74,138,85,69
72,138,85,69
70,139,85,69
67,139,85,69
65,141,85,69
63,140,85,69
61,142,85,69
59,143,85,69
57,144,85,69
56,146,85,69
54,146,85,69
53,147,85,69
53,147,85,69
51,149,85,69
51,151,85,69
51,153,85,69
49,155,85,69
48,157,85,69
46,160,85,69
44,161,85,69
40,159,89,72
38,161,89,72
36,162,89,72
34,164,89,72
32,165,89,72
31,167,89,72
30,168,89,72
30,168,89,72
29,168,89,72
30,167,89,72
29,169,89,72
31,170,89,72
30,168,89,72
29,169,89,72
30,170,89,72
30,169,89,72
30,171,89,72
29,171,89,72
30,170,89,72
29,171,89,72
30,172,89,72
29,171,89,72
29,172,89,72
29,172,89,72
27,172,89,72
27,173,89,72
27,172,89,72
27,173,89,72
27,173,89,72
27,172,89,72
26,174,89,72
26,172,89,72
25,174,89,72
24,173,89,72
25,173,89,72
25,173,89,72
25,174,89,72
23,174,89,72
22,175,89,72
18,176,89,72
15,178,89,72
12,181,89,72
7,183,89,72
0,186,89,72
-6,188,89,72
-11,190,89,72
-15,191,89,72
-15,191,85,69
-17,193,85,69
-20,195,85,69
-31,196,89,72
-33,198,89,72
-33,200,89,72
-35,202,89,72
-37,204,89,72
-38,205,89,72
-37,207,89,72
-39,209,89,72
-35,210,85,69
-40,213,90,72
-42,215,90,72
-44,218,90,72
-45,219,90,72
-42,222,85,69
-46,223,90,72
-42,225,86,69
-43,227,86,69
-47,226,90,73
-47,225,90,73
-47,226,90,73
-47,228,90,73
-43,227,86,69
-43,227,82,66
-40,228,78,63
-40,234,75,60
-43,236,78,63
-43,236,75,60
-39,236,72,58
-37,238,68,55
-33,240,65,53
-30,243,62,50
-29,245,60,48
-27,248,57,46
-25,251,54,44
-25,253,52,42
-25,256,50,40
-25,260,47,38
-22,261,45,36
-21,259,43,35
-16,258,41,33
-17,260,39,32
-17,262,38,30
-16,263,36,29
-16,264,34,28
-15,263,33,26
-15,265,31,25
-16,265,33,26
-17,266,34,28
-17,266,34,28
-15,265,33,26
-16,270,31,25
-15,264,30,24
-14,265,30,24
-14,265,30,24
-14,264,29,23
-13,264,27,22
-12,265,26,21
-12,265,26,21
-12,264,25,20
-11,266,25,20
-12,265,26,21
-11,267,26,21
-11,272,25,20
-11,269,25,20
-12,268,25,20
-12,266,25,20
-12,266,24,19
-12,266,25,20
-13,267,26,21
-13,267,27,22
-14,267,29,23
-14,267,29,23
-13,267,29,23
-13,267,29,23
-13,268,29,23
-13,267,29,23
-13,267,27,22
-13,267,27,22
-13,268,27,22
-14,268,29,23
-14,267,29,23
-13,267,29,23
-13,268,29,23
-14,269,29,23
-13,268,28,22
-14,267,28,22
-14,267,29,23
-13,268,29,23
-13,268,29,23
-13,269,29,23
-13,267,29,23
-14,265,30,24
-13,267,29,23
-13,265,29,23
-13,265,28,22
-12,263,26,21
-11,262,25,20
-11,262,25,20
-12,260,25,20
-11,259,25,20
