182.56,23.644,230.88,18.812,234.44,54.356,186.12,59.188
180.23,22.9,231.22,23.593,230.77,56.621,179.79,55.928
180.21,25.606,232.8,23.91,233.89,57.455,181.3,59.152
210.52,13.541,234.9,37.976,200.92,71.89,176.54,47.454
181.34,30.912,228.17,25.271,231.93,56.446,185.1,62.087
184.16,27.866,230,31.169,227.7,63.138,181.86,59.835
182.47,30.624,229.45,32.045,228.54,62.268,181.56,60.848
179.51,34.089,225.62,30.069,228.22,59.863,182.1,63.882
178.96,35.604,226.29,30.871,229.45,62.455,182.12,67.188
179.7,35.46,227.94,36.336,227.4,65.603,179.17,64.727
183.17,34.41,230.21,41.647,225.84,70.052,178.8,62.815
172.77,47.208,223.36,32.755,231.62,61.679,181.04,76.132
175.17,46.723,221.67,35.089,228.82,63.649,182.32,75.283
178.55,42.342,224.11,39.864,225.73,69.55,180.16,72.027
175.17,47.477,218.99,36.597,226.54,67.015,182.72,77.895
173.37,47.111,219.24,39.017,224.74,70.221,178.88,78.315
174.19,47.309,220.19,40.66,224.79,72.503,178.79,79.153
176.19,48.833,222.51,42.544,226.69,73.339,180.37,79.627
175.37,48.549,225.32,46.377,226.7,78.187,176.75,80.358
172.19,50.982,225.09,45.944,228.17,78.317,175.27,83.355
204.89,38.604,228.71,64.596,195.61,94.94,171.78,68.947
170.52,62.621,216.48,43.271,228.85,72.642,182.89,91.993
170.95,64.465,215.09,42.142,229.51,70.666,185.37,92.989
177.33,51.252,222.25,51.821,221.79,87.698,176.87,87.129
175.66,53.945,222.75,50.021,225.74,85.938,178.66,89.862
174.08,58.346,221.24,50.736,226.71,84.594,179.54,92.204
174.01,59.501,222.34,51.549,227.89,85.264,179.56,93.216
171.88,66.426,219.98,48.793,230.87,78.496,182.76,96.13
175.02,63.02,225.8,56.676,229.67,87.61,178.89,93.954
174.17,64.61,224,58.084,227.85,87.49,178.02,94.016
175.12,61.566,225.39,59.172,226.93,91.48,176.66,93.873
174.6,63.535,222.89,57.447,226.91,89.368,178.63,95.456
169.69,65.597,224.95,57.308,229.64,88.604,174.38,96.892
172.61,61.233,225.43,60.502,225.86,91.613,173.04,92.344
170.64,64.386,222.81,58.003,226.6,89.021,174.43,95.404
172.31,59.43,223.17,60.855,222.24,94.021,171.38,92.595
172.32,61.867,222.3,61.039,222.82,92.677,172.85,93.505
173.3,60.936,223.49,61.629,223.06,92.552,172.88,91.859
173.6,60.841,224.85,62.052,224.12,92.995,172.87,91.784
174,60,226,60,226,92,174,92
182.62,54.664,225.52,68.265,215.84,98.796,172.94,85.195
173.95,58.907,226.73,56.394,228.34,90.174,175.56,92.688
174.08,59.823,225.98,57.566,227.41,90.374,175.51,92.63
174.74,60.767,227.34,57.479,229.38,90.039,176.77,93.327
172.28,75.751,202,49,230.09,80.215,200.37,106.97
176.74,59.426,226.05,54.495,229.54,89.446,180.24,94.376
173.66,77.479,200.28,49.783,229.59,77.955,202.97,105.65
197.54,52.484,229.34,75.818,208.19,104.64,176.39,81.307
197.79,52.525,230.93,77.433,209.75,105.61,176.61,80.704
191.71,54.269,233.08,70.941,220.45,102.28,179.08,85.609
183.18,58.922,232.47,59.096,232.35,93.285,183.06,93.112
179.05,75.14,210.37,48.979,235.14,78.638,203.82,104.8
180.36,70.338,219.97,49.666,236.33,81.01,196.73,101.68
183.05,68.373,220.81,49.558,236.28,80.605,198.51,99.42
198.44,49.821,239.38,68.073,224.7,101.02,183.75,82.763
183.88,70.825,218.35,43.951,243.2,75.832,208.73,102.71
205.11,46.891,241.89,65.617,224.4,99.965,187.62,81.239
205.03,47.873,242.03,65.305,226.03,99.256,189.04,81.825
211.24,44.887,243.08,67.571,220.48,99.287,188.64,76.603
211.06,44.287,244.51,63.406,224.38,98.627,190.93,79.508
214.33,44.386,244.66,63.487,223.58,96.953,193.25,77.851
215.79,42.385,246.49,62.09,224.81,95.872,194.11,76.167
194.16,66.208,227.74,40.092,250.95,69.931,217.37,96.046
204.19,48.405,243.3,49.177,242.52,88.648,203.41,87.876
195.2,68.814,219.41,44.678,246.47,71.821,222.27,95.956
218.7,47.773,248.81,70.793,227.8,98.26,197.7,75.24
197.43,69.645,220.84,46.349,245.14,70.769,221.73,94.065
198.65,60.183,225.43,46.792,241.45,78.839,214.67,92.23
197.18,61.115,223.87,45.303,244.33,79.834,217.65,95.645
200.22,53.817,229.32,44.05,241.88,81.481,212.79,91.249
224,46,247.5,69.5,223,94,199.5,70.5
198.47,65.662,227.04,45.257,246.23,72.122,217.66,92.527
226.62,45.622,248.24,64.966,221.78,94.542,200.16,75.197
227.11,47.901,246.7,69.669,220.35,93.387,200.76,71.619
