439.75,351.48,475.95,334.84,490.17,365.79,453.97,382.43
468.91,335.37,492.58,362.19,462.09,389.1,438.42,362.28
440.35,337.81,489.37,333.62,492.37,368.73,443.35,372.92
442.7,336.8,484.39,337.1,484.14,370.51,442.46,370.21
442.75,338.68,482.9,336.96,484.3,369.9,444.16,371.61
438.03,343.46,479.22,333.95,486.94,367.4,445.75,376.9
439.66,341.29,481.43,336.47,485.2,369.16,443.43,373.98
437.68,339.43,481.12,332.75,486.69,368.97,443.25,375.65
437.97,337.75,480.8,332.4,485.42,369.32,442.58,374.68
437.34,338.38,480.32,332.24,485.56,368.92,442.58,375.06
430.8,354.8,462.75,329.6,486.89,360.21,454.93,385.41
459.29,330.17,485.11,355.88,456.59,384.53,430.77,358.82
429.83,344.52,469.53,330.12,480.35,359.92,440.65,374.32
456.37,329.11,482.59,356.99,453.26,384.56,427.05,356.67
454.41,329.96,476.93,353.45,451.56,377.78,429.03,354.29
426.5,330.9,479.76,327.01,482.59,365.72,429.33,369.61
424.72,330.05,478.21,325.92,481.22,364.84,427.73,368.97
422.95,329.21,476.66,324.84,479.84,363.95,426.13,368.32
421.17,328.36,475.11,323.75,478.47,363.07,424.53,367.67
419.39,327.51,473.56,322.67,477.1,362.18,422.93,367.02
417.62,326.67,472.01,321.58,475.72,361.29,421.33,366.38
411.2,345.27,450.08,322.07,470.52,356.33,431.63,379.53
440.97,320.26,472.16,349.22,441.06,382.7,409.88,353.75
408,349,443.61,319.86,469.28,351.23,433.66,380.37
442.49,320.16,469.75,350.01,436.55,380.32,409.3,350.47
408.41,348.54,441.02,318.65,468.7,348.86,436.1,378.74
408.86,347.85,442.06,317.67,469.85,348.23,436.65,378.41
444.43,316.11,471.2,345.31,437.06,376.61,410.29,347.4
420.26,323.73,467.75,319.29,470.84,352.4,423.36,356.84
422.52,321.54,472.72,317.81,475.35,353.25,425.15,356.98
422.02,324.32,470.2,316.52,475.83,351.3,427.66,359.1
419.96,341.86,454.25,310.68,483.26,342.58,448.96,373.76
423.55,338.38,458.94,308.24,488.41,342.83,453.02,372.98
426.68,338.55,464.13,308.22,491.45,341.97,454,372.29
429.97,338.07,465.72,307.2,494.93,341.02,459.18,371.89
471.78,306.82,496.15,339.79,458.01,367.98,433.65,335.01
436.34,317.11,486.21,307.17,494.08,346.65,444.21,356.59
