234,160,35,66
236,166,33,63
231,165,33,63
233,171,33,63
232,175,33,63
231,184,33,63
220,189,33,63
228,202,33,63
246,230,33,63
266,269,32,60
264,284,30,58
251,273,29,55
238,287,31,58
245,302,32,60
233,299,31,58
215,294,29,55
197,286,28,53
178,281,28,53
168,280,28,53
152,271,28,53
143,265,28,53
137,261,28,53
121,252,28,53
123,248,27,50
116,242,28,53
126,241,29,55
170,237,31,58
208,252,31,58
215,244,32,61
259,260,32,61
269,268,31,58
276,271,29,56
284,279,28,53
290,284,27,51
303,288,27,51
312,292,26,48
327,296,26,48
349,302,26,48
371,309,24,46
381,316,24,46
382,321,24,46
379,324,24,46
398,333,24,46
425,353,24,46
417,349,26,48
414,342,26,48
426,347,26,48
444,354,27,51
462,360,27,51
477,363,27,51
489,378,28,53
494,382,28,53
465,373,28,53
439,357,28,53
427,330,28,53
414,315,28,53
405,302,28,53
388,297,27,51
372,288,27,51
354,284,27,51
338,281,26,49
330,271,26,49
315,263,26,49
293,247,26,49
280,236,26,49
266,227,26,49
249,221,26,49
220,208,26,49
201,195,26,49
179,187,26,49
171,184,26,49
163,171,26,49
151,164,27,51
141,173,27,51
149,188,28,53
165,220,28,53
167,217,28,53
165,201,28,53
164,202,28,53
166,215,28,53
168,231,30,56
181,244,31,59
211,258,31,59
240,263,33,62
253,267,34,65
261,274,34,65
267,278,34,65
268,283,34,65
266,284,34,65
264,285,34,65
263,284,34,65
269,289,34,65
271,294,34,65
274,295,34,65
276,292,34,65
279,288,34,65
294,281,33,62
316,274,31,59
320,259,30,56
317,248,28,54
312,243,27,51
305,245,26,49
300,244,26,49
284,244,26,49
271,245,26,49
263,256,26,49
259,265,27,51
254,284,28,54
250,300,30,57
246,303,31,59
246,306,31,59
247,319,33,62
249,328,33,62
249,331,34,65
250,333,34,65
252,331,34,65
245,330,34,65
238,322,34,65
236,301,34,65
