436,371,85,87
438,371,85.0,87.0
439,371,85.0,87.0
441,371,85.0,87.0
442,371,85.0,87.0
442,370,85.0,87.0
443,370,85.0,87.0
445,370,85.0,87.0
447,370,85.0,87.0
448,370,85.0,87.0
451,370,85.0,87.0
455,371,85.0,87.0
457,371,85.0,87.0
462,371,85.0,87.0
465,371,85.0,87.0
470,371,85.0,87.0
475,371,85.0,87.0
478,371,85.0,87.0
481,370,85.0,87.0
483,370,85.0,87.0
483,370,85.0,87.0
486,369,85.0,87.0
489,369,85.0,87.0
490,369,85.0,87.0
493,369,85.0,87.0
495,369,85.0,87.0
498,369,85.0,87.0
503,370,85.0,87.0
505,370,85.0,87.0
508,370,85.0,87.0
510,369,85.0,87.0
512,369,85.0,87.0
514,369,85.0,87.0
515,369,85.0,87.0
517,369,85.0,87.0
517,369,85.0,87.0
519,369,85.0,87.0
520,369,85.0,87.0
520,369,85.0,87.0
521,369,85.0,87.0
521,369,85.0,87.0
522,369,85.0,87.0
523,369,85.0,87.0
524,369,85.0,87.0
525,369,85.0,87.0
525,370,85.0,87.0
525,370,85.0,87.0
526,370,85.0,87.0
526,370,85.0,87.0
527,370,85.0,87.0
527,370,85.0,87.0
527,370,85.0,87.0
527,370,85.0,87.0
528,370,85.0,87.0
528,370,85.0,87.0
528,370,85.0,87.0
529,370,85.0,87.0
529,370,85.0,87.0
530,370,85.0,87.0
530,370,85.0,87.0
530,370,85.0,87.0
530,369,85.0,87.0
528,369,85.0,87.0
527,369,85.0,87.0
524,371,85.0,87.0
523,373,85.0,87.0
522,374,85.0,87.0
520,374,85.0,87.0
519,373,85.0,87.0
517,373,85.0,87.0
516,372,85.0,87.0
515,372,85.0,87.0
513,373,85.0,87.0
512,373,85.0,87.0
510,373,85.0,87.0
509,373,85.0,87.0
506,372,85.0,87.0
504,371,85.0,87.0
503,371,85.0,87.0
501,370,85.0,87.0
500,370,85.0,87.0
497,369,85.0,87.0
495,369,85.0,87.0
493,368,85.0,87.0
490,368,85.0,87.0
487,367,85.0,87.0
481,365,85.0,87.0
454,360,85.0,87.0
443,361,85.0,87.0
439,363,85.0,87.0
438,363,85.0,87.0
439,364,85.0,87.0
439,365,85.0,87.0
440,365,85.0,87.0
440,365,85.0,87.0
441,365,85.0,87.0
441,365,85.0,87.0
441,365,85.0,87.0
442,365,85.0,87.0
442,365,85.0,87.0
442,365,85.0,87.0
443,365,85.0,87.0
443,365,85.0,87.0
443,365,85.0,87.0
443,365,85.0,87.0
443,365,85.0,87.0
444,365,85.0,87.0
444,365,85.0,87.0
444,364,85.0,87.0
444,364,85.0,87.0
444,363,85.0,87.0
445,362,85.0,87.0
445,361,85.0,87.0
445,361,85.0,87.0
445,361,85.0,87.0
445,361,85.0,87.0
445,360,85.0,87.0
446,360,85.0,87.0
446,360,85.0,87.0
446,360,85.0,87.0
446,360,85.0,87.0
446,360,85.0,87.0
446,360,85.0,87.0
446,360,85.0,87.0
446,360,85.0,87.0
446,360,85.0,87.0
446,361,85.0,87.0
446,361,85.0,87.0
446,361,85.0,87.0
445,361,85.0,87.0
444,361,85.0,87.0
443,362,85.0,87.0
442,362,85.0,87.0
440,362,85.0,87.0
439,363,85.0,87.0
436,363,85.0,87.0
434,363,85.0,87.0
433,364,85.0,87.0
431,364,85.0,87.0
430,364,85.0,87.0
428,364,85.0,87.0
427,364,85.0,87.0
426,364,85.0,87.0
425,364,85.0,87.0
425,364,85.0,87.0
425,364,85.0,87.0
425,365,85.0,87.0
425,365,85.0,87.0
425,365,85.0,87.0
425,365,85.0,87.0
426,365,85.0,87.0
426,365,85.0,87.0
427,365,85.0,87.0
427,365,85.0,87.0
427,365,85.0,87.0
428,365,85.0,87.0
429,365,85.0,87.0
429,365,85.0,87.0
430,366,85.0,87.0
430,366,85.0,87.0
431,366,85.0,87.0
432,366,85.0,87.0
433,366,85.0,87.0
434,366,85.0,87.0
435,366,85.0,87.0
436,366,85.0,87.0
437,366,85.0,87.0
437,366,85.0,87.0
438,367,85.0,87.0
438,367,85.0,87.0
438,367,85.0,87.0
439,367,85.0,87.0
439,367,85.0,87.0
439,366,85.0,87.0
439,366,85.0,87.0
439,366,85.0,87.0
439,366,85.0,87.0
439,366,85.0,87.0
439,365,85.0,87.0
439,365,85.0,87.0
439,365,85.0,87.0
439,365,85.0,87.0
439,365,85.0,87.0
439,365,85.0,87.0
439,365,85.0,87.0
439,366,85.0,87.0
439,366,85.0,87.0
439,366,85.0,87.0
439,366,85.0,87.0
439,366,85.0,87.0
439,366,85.0,87.0
439,366,85.0,87.0
439,366,85.0,87.0
439,366,85.0,87.0
438,366,85.0,87.0
438,366,85.0,87.0
438,367,85.0,87.0
438,367,85.0,87.0
438,367,85.0,87.0
438,367,85.0,87.0
438,367,85.0,87.0
438,367,85.0,87.0
438,367,85.0,87.0
438,367,85.0,87.0
438,367,85.0,87.0
438,368,85.0,87.0
438,368,85.0,87.0
437,368,85.0,87.0
437,367,85.0,87.0
437,368,85.0,87.0
436,368,85.0,87.0
436,368,85.0,87.0
436,368,85.0,87.0
436,368,85.0,87.0
436,368,85.0,87.0
436,368,85.0,87.0
436,368,85.0,87.0
436,368,85.0,87.0
436,368,85.0,87.0
436,368,85.0,87.0
436,368,85.0,87.0
436,368,85.0,87.0
436,368,85.0,87.0
436,368,85.0,87.0
436,368,85.0,87.0
436,369,85.0,87.0
436,369,85.0,87.0
436,369,85.0,87.0
436,369,85.0,87.0
436,369,85.0,87.0
437,369,85.0,87.0
437,369,85.0,87.0
437,369,85.0,87.0
437,369,85.0,87.0
437,369,85.0,87.0
437,369,85.0,87.0
437,369,85.0,87.0
437,369,85.0,87.0
437,369,85.0,87.0
437,369,85.0,87.0
437,369,85.0,87.0
437,369,85.0,87.0
437,369,85.0,87.0
438,368,85.0,87.0
438,368,85.0,87.0
438,369,85.0,87.0
438,369,85.0,87.0
438,369,85.0,87.0
438,369,85.0,87.0
438,369,85.0,87.0
438,369,85.0,87.0
438,369,85.0,87.0
438,369,85.0,87.0
438,369,85.0,87.0
438,369,85.0,87.0
438,369,85.0,87.0
438,369,85.0,87.0
438,369,85.0,87.0
438,369,85.0,87.0
438,369,85.0,87.0
438,369,85.0,87.0
438,369,85.0,87.0
438,369,85.0,87.0
438,369,85.0,87.0
438,369,85.0,87.0
437,369,85.0,87.0
437,369,85.0,87.0
437,369,85.0,87.0
437,369,85.0,87.0
437,369,85.0,87.0
437,369,85.0,87.0
437,369,85.0,87.0
437,369,85.0,87.0
436,369,85.0,87.0
436,369,85.0,87.0
436,369,85.0,87.0
436,369,85.0,87.0
436,369,85.0,87.0
436,369,85.0,87.0
436,369,85.0,87.0
436,369,85.0,87.0
436,369,85.0,87.0
436,369,85.0,87.0
436,369,85.0,87.0
436,369,85.0,87.0
436,369,85.0,87.0
436,369,85.0,87.0
436,369,85.0,87.0
436,369,85.0,87.0
436,369,85.0,87.0
436,369,85.0,87.0
436,368,85.0,87.0
436,368,85.0,87.0
436,368,85.0,87.0
436,368,85.0,87.0
436,368,85.0,87.0
436,368,85.0,87.0
435,368,85.0,87.0
435,367,85.0,87.0
435,367,85.0,87.0
434,367,85.0,87.0
434,367,85.0,87.0
434,367,85.0,87.0
434,367,85.0,87.0
434,368,85.0,87.0
434,368,85.0,87.0
434,368,85.0,87.0
434,368,85.0,87.0
434,368,85.0,87.0
434,368,85.0,87.0
