74,86,56,48
74,86,56.0,48.0
74,86,56.0,48.0
73,85,56.0,48.0
72,86,56.0,48.0
73,84,56.0,48.0
73,81,56.0,48.0
73,80,56.0,48.0
75,80,56.0,48.0
71,89,56.0,48.0
67,94,56.0,48.0
65,95,56.0,48.0
64,95,56.0,48.0
62,95,56.0,48.0
60,94,56.0,48.0
57,93,56.0,48.0
60,87,56.0,48.0
61,84,56.0,48.0
60,85,56.0,48.0
59,85,56.0,48.0
58,87,56.0,48.0
57,88,56.0,48.0
55,89,56.0,48.0
54,91,56.0,48.0
54,91,56.0,48.0
53,91,56.0,48.0
53,92,56.0,48.0
53,92,56.0,48.0
52,94,56.0,48.0
54,93,56.0,48.0
53,93,56.0,48.0
51,95,56.0,48.0
51,98,56.0,48.0
51,99,56.0,48.0
52,101,56.0,48.0
54,102,56.0,48.0
54,102,56.0,48.0
54,103,56.0,48.0
54,104,56.0,48.0
53,106,56.0,48.0
52,107,56.0,48.0
50,109,56.0,48.0
52,109,56.0,48.0
53,109,56.0,48.0
53,110,56.0,48.0
54,111,56.0,48.0
61,102,56.0,48.0
63,102,56.0,48.0
63,103,56.0,48.0
64,103,56.0,48.0
65,104,56.0,48.0
65,106,56.0,48.0
66,106,56.0,48.0
70,106,56.0,48.0
72,108,56.0,48.0
74,111,56.0,48.0
75,113,56.0,48.0
77,112,56.0,48.0
79,111,56.0,48.0
81,110,56.0,48.0
83,110,56.0,48.0
84,112,56.0,48.0
85,113,56.0,48.0
87,115,56.0,48.0
88,118,56.0,48.0
89,118,56.0,48.0
91,115,56.0,48.0
95,114,56.0,48.0
97,115,56.0,48.0
99,115,56.0,48.0
101,114,56.0,48.0
104,113,56.0,48.0
106,113,56.0,48.0
108,113,56.0,48.0
110,113,56.0,48.0
113,114,56.0,48.0
117,116,56.0,48.0
121,116,56.0,48.0
123,117,56.0,48.0
125,117,56.0,48.0
127,117,56.0,48.0
131,116,56.0,48.0
136,115,56.0,48.0
151,109,56.0,48.0
160,107,56.0,48.0
163,106,56.0,48.0
165,106,56.0,48.0
167,107,56.0,48.0
168,108,56.0,48.0
169,109,56.0,48.0
170,109,56.0,48.0
171,109,56.0,48.0
173,108,56.0,48.0
175,108,56.0,48.0
177,108,56.0,48.0
180,108,56.0,48.0
182,108,56.0,48.0
183,108,56.0,48.0
185,108,56.0,48.0
187,108,56.0,48.0
190,108,56.0,48.0
193,107,56.0,48.0
195,107,56.0,48.0
198,106,56.0,48.0
200,106,56.0,48.0
203,106,56.0,48.0
205,107,56.0,48.0
208,107,56.0,48.0
210,107,56.0,48.0
212,107,56.0,48.0
214,107,56.0,48.0
217,107,56.0,48.0
220,107,56.0,48.0
223,108,56.0,48.0
225,109,56.0,48.0
226,110,56.0,48.0
227,111,56.0,48.0
229,111,56.0,48.0
230,112,56.0,48.0
230,112,56.0,48.0
232,112,56.0,48.0
234,112,56.0,48.0
235,112,56.0,48.0
238,112,56.0,48.0
242,113,56.0,48.0
245,113,56.0,48.0
248,113,56.0,48.0
