416,181,433.5,198.5,409,223,391.5,205.5
395.29,189.85,430.17,184.04,435.04,213.22,400.15,219.03
398.46,187.13,430.8,187.68,430.3,217.44,397.96,216.89
396.56,185.09,431.17,185.3,430.97,217.53,396.36,217.32
401.2,185.16,433.82,187.49,431.46,220.53,398.84,218.2
401.54,185.4,434.77,186.48,433.75,217.79,400.52,216.7
392,200,414,178,437,201,415,223
402.34,186.96,432.55,187.8,431.75,216.62,401.54,215.78
404.75,186.02,435.18,191.03,430.47,219.61,400.05,214.6
403.96,186.76,434.5,187.35,433.95,215.77,403.4,215.17
405.17,186.88,434.86,188.25,433.52,217.13,403.84,215.76
404.12,186.9,435.69,188.65,433.99,219.22,402.42,217.47
404.96,185.63,436.57,189.1,433.36,218.24,401.75,214.77
405.7,185.76,436.19,189,433.12,217.89,402.64,214.65
406.05,184.79,438.34,191.96,431.85,221.19,399.55,214.01
402.27,186.46,434.28,186.91,433.86,216.83,401.86,216.38
403.85,187.12,434.68,188.12,433.75,216.73,402.92,215.73
404.2,185.66,435.94,188.4,433.43,217.45,401.69,214.71
401.16,185.1,435.03,185.19,434.96,215.05,401.08,214.97
403.1,183.03,434.61,184.38,433.3,215.01,401.79,213.66
400.78,185.45,435.21,183.3,437.16,214.55,402.73,216.7
402.48,183.38,435.19,183.76,434.84,213.53,402.12,213.15
401.67,184.54,434.35,185.33,433.69,212.76,401,211.97
396.37,189.98,425.22,175.84,437.61,201.11,408.76,215.25
401.65,184.64,434.96,186.9,433.16,213.5,399.85,211.24
399.81,186.48,431.69,184.02,433.49,207.35,401.6,209.8
400.14,186.43,434.15,188.22,432.97,210.58,398.96,208.79
400.89,185.86,432.77,186.46,432.34,209.5,400.46,208.9
398.88,187.13,432.07,185.06,433.59,209.4,400.4,211.47
399.81,185.99,431.87,185.57,432.17,207.96,400.11,208.38
400.67,185.45,431.22,185.42,431.24,208.99,400.68,209.01
398.52,186.38,430.31,181.49,434.12,206.29,402.34,211.18
399.94,186.43,432.34,185.64,432.91,208.97,400.51,209.76
400.03,186.18,433.07,186.19,433.06,209.13,400.02,209.11
398.15,185.94,432.11,186.23,431.91,209.99,397.95,209.7
399.83,185.67,434.17,185.67,434.17,209.5,399.83,209.5
398.84,186.2,433.01,183.09,435.47,210.14,401.3,213.25
398.84,187.2,432.92,184.1,435.2,209.25,401.12,212.35
398.82,187.22,431.99,183.9,434.59,209.94,401.43,213.26
398.82,187.22,432.78,183.82,435.54,211.45,401.58,214.84
397.28,190.64,427.74,180.46,435.76,204.44,405.29,214.62
399.26,188.89,434.44,188.55,434.65,210.84,399.47,211.18
398.92,187.94,434.7,189.79,433.53,212.32,397.75,210.47
399.3,187.18,434.75,189.51,433.17,213.65,397.72,211.33
398.03,187.88,434.45,189.33,433.54,211.99,397.13,210.54
397.15,188.25,433.83,187.44,434.39,212.58,397.7,213.39
