923.65,308.27,758.05,342.11,741.83,262.68,907.42,228.85
743.98,257.24,911.19,237.13,920.34,313.18,753.13,333.29
746.59,244.3,917.71,251.16,914.75,325.04,743.63,318.18
760.58,224.41,923.84,264.26,906.36,335.91,743.09,296.06
755.72,231.99,923.81,266.34,910.17,333.11,742.08,298.77
766.74,222.56,924.97,270.21,903.79,340.54,745.56,292.9
778.78,219.07,930.98,268.91,906.51,343.65,754.3,293.81
785.34,213.49,930.7,268.12,901.02,347.08,755.66,292.45
794.35,214.06,935.69,274.48,902.53,352.04,761.19,291.62
793.92,210.43,934.4,270.1,899.97,351.16,759.49,291.49
789.47,214.72,931.93,266.37,902.74,346.86,760.29,295.22
802.29,208.03,935.8,270.1,898.15,351.08,764.65,289.01
801.99,210.29,937.57,272.74,901.27,351.56,765.69,289.11
812.67,203.05,938.89,267.1,895.71,352.21,769.49,288.16
786.87,225.68,933.96,251.07,918.77,339.11,771.67,313.72
778.85,239.05,928.37,240.17,927.67,333.56,778.15,332.44
783.29,238.9,929.55,240.25,928.7,332.66,782.44,331.31
781.69,262.84,909.57,215.61,943.35,307.06,815.47,354.3
784.49,244.36,935.36,232.27,942.78,324.86,791.91,336.95
782.4,254.67,947.49,216.97,968.28,308.05,803.2,345.75
786.92,258.22,959.37,202.34,988.95,293.61,816.5,349.49
944.31,181.3,992.25,268.02,839.13,352.68,791.19,265.96
934.21,172.74,991.36,258.1,849.54,353.05,792.39,267.69
797.53,256.16,956.37,194.61,990.63,283.01,831.79,344.56
955.75,194.91,988.79,280.59,834.2,340.2,801.16,254.52
801.36,253.5,972.48,191.6,1003.2,276.5,832.07,338.4
804.68,251.33,958.04,196.59,988.06,280.71,834.7,335.45
808.49,250.25,1001.2,181.81,1031,265.86,838.33,334.29
811.28,250.61,957.16,195.85,988.23,278.63,842.36,333.39
812.19,251.95,972.69,188.88,1005.4,272.26,844.95,335.32
815.28,250.93,965.14,192.79,997.98,277.43,848.12,335.57
817.32,254.62,962.34,193.62,1000.6,284.59,855.58,345.58
824.74,254.24,957.83,195.29,997.87,285.71,864.79,344.66
827.28,248.65,961.34,199.75,994.71,291.24,860.65,340.14
831.25,243.35,969.99,203.3,996.83,296.26,858.09,336.32
831.51,245.7,954.59,204.88,984.38,294.73,861.3,335.55
831.64,236.36,965.94,206.48,985.68,295.2,851.38,325.08
836.72,240.37,953.28,205.97,979.17,293.69,862.61,328.09
838.67,235.07,956.74,208.58,976.97,298.72,858.9,325.22
847.45,222.67,959.37,213.65,966.74,305.11,854.82,314.13
846.16,231.66,968.44,208.31,985.29,296.57,863.01,319.92
853.75,227.86,964.91,212.02,977.66,301.47,866.5,317.32
855.33,228.89,978.78,207.92,993.95,297.24,870.5,318.21
856.33,241.26,960.05,202.1,992.23,287.34,888.52,326.5
855.97,241.7,964.99,198.83,998.65,284.45,889.63,327.32
859.47,239.2,971.14,198.08,1002.9,284.32,891.23,325.44
867.97,225.39,959.44,207.29,977.57,298.96,886.1,317.05
870.22,223.54,961.65,207.82,977.65,300.84,886.21,316.56
877.59,219.77,972.49,206.38,985.84,300.97,890.93,314.36
883.29,213.83,960.76,208.83,967.08,306.54,889.61,311.54
884.72,211.66,963.63,207.53,968.87,307.6,889.96,311.74
895.17,204.98,973.87,209.11,968.89,304.03,890.19,299.91
894.26,207.05,972.95,207.73,972.21,293.43,893.52,292.75
892.01,206.87,963.93,206.89,963.91,291.49,891.99,291.47
901.91,199.8,969.14,206.95,960.08,292.18,892.85,285.03
895.23,204.21,962.66,204.75,961.98,290.14,894.55,289.61
900.3,194.97,969.83,203.11,959.71,289.46,890.19,281.31
903.7,193.59,972.06,203.72,959.3,289.77,890.94,279.64
901.47,197.87,966.6,201.47,961.72,289.66,896.59,286.06
887.02,224.4,958.22,194.6,990.84,272.51,919.64,302.32
902.47,199.96,961.98,200.71,960.84,291.2,901.32,290.44
902.37,203.31,960.51,201.45,963.36,290.51,905.22,292.37
900.46,205.03,967.51,200.37,973.86,291.77,906.82,296.43
899.64,208.68,960.95,201,972.38,292.23,911.07,299.91
889.38,244.46,957.23,184.21,1012.1,246,944.24,306.24
900.8,208.93,960.8,202.25,971.11,294.99,911.11,301.66
889.73,247.69,951.01,190.69,1005.9,249.71,944.63,306.71
908.06,204.7,960.12,203.99,961.44,299.83,909.37,300.55
906.86,207.16,960.97,205.09,964.49,296.79,910.38,298.86
909.58,204.47,961.66,205.33,960.13,297.26,908.06,296.39
909.81,205,963.04,206.39,960.58,300.27,907.34,298.87
908.09,205.5,961.69,203.62,965.1,301.23,911.5,303.1
906.17,208.4,961.12,203.93,968.72,297.35,913.77,301.82
907.88,208.17,961.12,205.86,965.44,305.23,912.21,307.55
909.46,205.05,966.03,205.02,966.07,303.69,909.5,303.72
908.46,206.9,961.58,205.26,964.58,302.37,911.46,304.01
905.07,212.3,965.38,205.23,976.42,299.37,916.11,306.44
910.69,207.96,968.39,208.92,966.85,302.33,909.15,301.37
909.31,209.5,960.05,207.05,964.78,304.63,914.04,307.09
911.37,208.34,960.87,207.89,961.76,306.09,912.26,306.54
909.27,206.46,960.72,204.65,964.29,305.86,912.84,307.67
904.7,203.75,961.07,204.1,960.42,308.08,904.05,307.73
930.4,192.51,1022.5,236.88,980.35,324.43,888.23,280.05
899.15,203.07,962.24,204.41,960.12,304.58,897.02,303.24
925.34,192.37,1028.7,235.96,992.23,322.51,888.85,278.92
901.72,200.74,965.81,204.41,960.11,304.01,896.02,300.34
911.13,194.29,1015.9,217.55,993.97,316.31,889.2,293.05
913.54,191.96,995.99,215.98,965.36,321.12,882.91,297.1
892.82,201.21,962.3,202.65,960.13,307.28,890.65,305.83
914.71,193.85,984.09,210.65,959.6,311.77,890.22,294.97
905.72,198.41,972.74,206.8,960.33,305.85,893.31,297.45
907.44,197.04,975.78,207.72,960.01,308.71,891.66,298.03
