282.45,258.01,324.38,248.69,333.55,289.99,291.62,299.31
280.69,258.15,321.57,248.12,332.31,291.85,291.43,301.89
282.51,255.44,322.42,248.95,330.49,298.56,290.58,305.05
284.59,258.64,321.02,249.57,332.41,295.36,295.98,304.43
285.38,257.96,324.59,250.08,333.62,295.04,294.41,302.92
283.38,259.73,322.32,250.01,333.62,295.27,294.68,304.99
283.74,262.55,319.75,251.75,332.26,293.45,296.25,304.25
283.38,261.13,320.35,253.26,329.62,296.87,292.65,304.73
282.64,267.56,319.92,258.14,330.36,299.44,293.08,308.86
284.24,272.73,318.85,263.99,328.76,303.27,294.15,312.01
279.4,265.38,324.6,265.38,324.6,311.62,279.4,311.62
276.1,266.92,314.34,257.97,324.9,303.08,286.66,312.03
275,268.86,315.42,259.82,326,307.14,285.58,316.18
278.41,276.33,318.26,267.67,327.59,310.67,287.74,319.33
272.86,271.67,317.75,264.95,325.14,314.33,280.25,321.05
273.25,275.83,314.84,267.53,323.75,312.17,282.16,320.47
276.48,274.07,317.03,266.91,325.52,314.93,284.97,322.09
275.94,276.49,316.97,267.16,327.06,311.51,286.03,320.84
279,273,320,273,320,316,279,316
277,270,321,270,321,324,277,324
275.78,269.33,320.51,266.37,324.08,320.28,279.35,323.24
276,270,321,270,321,318,276,318
276.83,271.04,323.08,272.37,321.73,319.34,275.48,318.01
273,264,325,264,325,320,273,320
275.48,276.03,315.15,269.94,322.52,317.97,282.85,324.06
279,271,317,271,317,316,279,316
273,271.86,319.58,266.01,326,317.14,279.42,322.99
269.49,272.11,311.32,261.56,324.16,312.45,282.33,323.01
270.34,272.82,314.18,263.44,326.54,321.25,282.7,330.63
273.22,270.75,322.34,267.86,325.42,320.15,276.3,323.04
269.62,271.94,312.79,262.39,324.66,316.07,281.48,325.61
271.82,279.23,313.89,270.93,324.47,324.52,282.39,332.82
272.08,273.41,317.68,274.35,316.53,329.71,270.93,328.77
268.08,275.83,313.19,271.88,318.06,327.56,272.95,331.51
267.17,279.81,314.39,270.45,324.9,323.48,277.68,332.84
269.83,275.1,314.44,271.01,319.17,322.69,274.56,326.77
274,275,320,275,320,325,274,325
269.7,280.91,313.34,273.51,321.56,322.01,277.92,329.4
270.02,276.14,315.8,269.6,323.28,321.96,277.5,328.5
271.99,274.46,317.89,274.16,318.25,327.07,272.35,327.38
275.45,278.05,319.31,276.27,321.1,320.7,277.25,322.48
271.79,274.13,317.56,269.05,323.96,326.67,278.2,331.76
272.21,272.4,316.13,266.07,323.68,318.44,279.76,324.77
269.89,274.54,312.83,263.73,325.57,314.32,282.64,325.14
266.03,273.14,308.28,260.54,324.8,315.94,282.55,328.54
268.01,272.39,311.52,263.4,322.55,316.75,279.05,325.75
265.94,268.3,309.8,259.63,321.04,316.48,277.18,325.15
266.94,268.52,310.42,261.32,319.91,318.68,276.43,325.88
266.15,264.86,311.22,261.8,315,317.41,269.94,320.48
264.33,270.38,306.7,260.76,319.77,318.34,277.4,327.96
266.28,267.57,310.82,261.75,318.49,320.38,273.95,326.21
264.71,270.63,306.71,260.81,319.35,314.9,277.35,324.71
271,273,313,273,313,316,271,316
263.89,277.44,307.31,266.35,320.62,318.45,277.2,329.55
262.19,268.21,304.27,258.88,317.97,320.69,275.89,330.02
261.21,270.43,305.05,259.6,318.88,315.58,275.03,326.41
260.7,269.26,305.17,260.38,316.68,318.06,272.22,326.94
260.14,272.39,307.06,263.31,317.63,317.94,270.71,327.02
256.81,270.7,299.37,259.09,314.24,313.64,271.68,325.24
257.72,269.03,298.71,259.34,313.11,320.26,272.12,329.95
256.23,270.61,298.65,259.45,313.31,315.15,270.88,326.31
259,271,309,271,309,320,259,320
253.89,273.93,302.12,270.74,305.17,316.95,256.95,320.14
249.6,268.14,301.01,265.12,304.2,319.46,252.79,322.48
246.77,268.78,294.12,258.65,307.49,321.13,260.14,331.25
253.04,273.96,301.68,272.01,303.95,328.68,255.31,330.63
246.38,271.37,293.03,261.3,306.48,323.63,259.83,333.69
246.33,280.12,290.19,268.75,302.67,316.88,258.81,328.25
243.92,282.28,288.22,267.43,305.08,317.72,260.78,332.57
243.51,277.92,284.26,266.28,298.49,316.08,257.74,327.72
240.19,273.48,283.54,262.88,297.44,319.72,254.09,330.32
239.38,269.25,285.6,262.15,295,323.27,248.77,330.37
239.57,267.16,285.75,261.95,292.67,323.32,246.49,328.53
234.95,270.64,277.18,258.91,293.78,318.64,251.54,330.37
238.65,265.49,286.24,262.71,289.9,325.31,242.31,328.1
235.18,266,278.35,258.41,288.56,316.51,245.39,324.1
231.81,271.94,275.14,259.42,292.08,318.03,248.75,330.56
233.24,267.49,278.58,257.14,292.29,317.2,246.95,327.55
240.12,280.11,278.91,267.78,293.88,314.89,255.09,327.22
247,275,292,275,292,325,247,325
236.83,271.19,282.29,259.41,298.49,321.91,253.03,333.7
241.32,270.09,287.36,262.78,296.97,323.33,250.94,330.64
241.7,272.06,285.81,263.51,297.32,322.91,253.22,331.46
238.19,273.31,282.4,259.14,301.13,317.57,256.92,331.74
242.56,271.22,286.26,261.3,299.15,318.12,255.45,328.03
241.65,275.89,283.27,262.77,301.09,319.3,259.47,332.42
244.46,273.69,290.05,265.69,300.09,322.9,254.5,330.89
240.02,275.31,283.87,261.6,301.84,319.07,257.99,332.78
246.95,274.07,295.53,274.84,294.73,325.45,246.15,324.68
239.31,274.3,284.28,262.19,299.27,317.85,254.3,329.96
239.34,276.75,283.56,263.67,298.67,314.78,254.45,327.86
241.74,274.13,287.13,267.94,294.61,322.83,249.23,329.01
241.36,277.75,284.07,268.21,295.63,320,252.92,329.53
236.3,272.86,278.68,260.17,296.32,319.09,253.94,331.78
235.74,274.61,285.17,267.6,293,322.79,243.57,329.8
234.28,274.49,285.35,268.15,292.57,326.32,241.5,332.67
232.73,270.59,277.32,259.04,291.39,313.37,246.8,324.91
237,270,285,270,285,316,237,316
235.11,261.5,280.53,256.83,286.98,319.62,241.56,324.29
233.76,269.42,278.34,267.14,281.18,322.73,236.6,325
236,267,283,267,283,322,236,322
252,294,293,294,293,340,252,340
269,311,307,311,307,353,269,353
283,319,322,319,322,362,283,362
306.25,328.4,341.94,326.78,343.94,370.73,308.24,372.35
331,339,371,339,371,386,331,386
351,343,394,343,394,386,351,386
362,338,396,338,396,379,362,379
358.16,334.69,398.91,332.92,400.99,380.74,360.24,382.51
362,334,402,334,402,380,362,380
366,329,407,329,407,374,366,374
367,317,412,317,412,368,367,368
372.67,319.78,413.18,318.48,414.77,367.91,374.27,369.22
374.04,319.15,415.92,319.18,415.88,368.05,374,368.02
369,318,412,318,412,366,369,366
367,319,408,319,408,368,367,368
367,320,409,320,409,370,367,370
366,323,408,323,408,372,366,372
362,323,404,323,404,372,362,372
359.02,326.31,399.94,323.16,403.6,370.8,362.69,373.95
361,324,402,324,402,377,361,377
358,326,401,326,401,377,358,377
354,327,396,327,396,376,354,376
352,327,394,327,394,376,352,376
350.51,323.38,390.84,325.76,388.2,370.66,347.87,368.29
339.17,318.55,377.83,319.53,376.7,363.89,338.04,362.91
332,316,374,316,374,363,332,363
334.23,317.62,375.97,320.4,372.74,368.85,331,366.07
337.58,318.31,379.13,321.08,375.75,371.78,334.2,369.01
335.48,320,378.41,323.73,374.36,370.38,331.42,366.65
332.84,313.71,375.4,317.58,370.93,366.81,328.37,362.94
334.35,311.36,375.85,316.79,369,369.1,327.51,363.67
329.81,311.55,374.27,314.39,370.9,367.27,326.43,364.44
331,318,373,318,373,360,331,360
328.85,307.06,374.77,310.63,370.84,361.18,324.93,357.61
326.11,298.57,369.17,298.9,368.73,357.13,325.67,356.8
322.3,299.11,366.81,302.54,362.77,354.94,318.26,351.51
323.88,299.42,367.16,305.65,359.64,357.89,316.37,351.67
318.75,306.7,362.36,309.92,358.27,365.38,314.67,362.17
306.08,312.57,351.47,313.15,350.79,366.14,305.4,365.56
306.23,309.94,351.89,318.55,342.2,369.87,296.54,361.25
310.04,310.42,352.58,317.26,343.63,372.93,301.09,366.09
308.58,311.41,352.65,314.66,348.54,370.49,304.47,367.25
306.14,316.69,345.66,315.45,347.3,367.56,307.78,368.8
304.15,314.27,348,314.28,347.99,368.02,304.14,368.01
311.12,306.36,352.43,310.25,347.47,362.91,306.15,359.02
312.68,301.61,355.45,307.94,347.94,358.71,305.17,352.38
315.41,295.42,356.7,300.85,349.41,356.27,308.11,350.84
312.46,297.39,353.79,298.63,352.26,349.74,310.93,348.51
311.12,290.88,356,293.23,353.61,338.94,308.72,336.58
321.8,289.21,361.43,298.33,351.2,342.79,311.57,333.67
321.2,285.24,362.64,292.08,354.07,344.01,312.63,337.17
323.94,283.52,366.72,294.52,352.5,349.84,309.72,338.84
316.03,286.51,364.68,290.14,360.76,342.84,312.1,339.21
319.67,288.8,364.7,300.35,352.45,348.06,307.42,336.51
325.28,287.63,360.35,296.98,347.72,344.37,312.65,335.02
326.74,281.03,372.22,293.08,359.26,341.97,313.78,329.92
328.97,282.79,366.93,294.55,354.03,336.21,316.07,324.45
331.53,281.08,366.92,288.42,357.47,333.92,322.08,326.58
332.78,282.13,366.73,291.1,356.22,330.87,322.27,321.9
