213,139,89,52
210,135,95,61
208,139,94,53
205,136,98,59
205,141,98,50
200,142,99,51
198,140,99,53
197,142,101,53
194,140,105,58
191,141,105,56
195,144,100,53
189,144,103,54
189,145,103,51
187,146,102,52
186,149,100,49
185,150,105,50
179,145,110,61
180,150,108,56
178,151,110,55
175,149,115,59
176,152,113,55
175,154,114,56
176,153,112,61
175,156,111,57
173,154,112,65
171,159,110,57
167,158,115,58
167,159,114,57
163,157,114,61
162,159,111,60
163,161,110,57
160,163,112,55
159,163,109,57
150,161,114,63
152,164,108,58
152,168,107,53
154,168,104,55
153,168,104,57
151,170,108,58
151,167,105,57
152,166,101,56
154,167,99,51
151,165,100,53
150,162,103,57
153,163,99,56
152,161,99,56
153,162,99,57
153,162,98,58
153,161,97,60
155,160,95,62
153,160,97,61
155,160,94,62
153,160,95,63
154,163,94,60
155,161,92,61
155,162,92,60
156,163,90,58
158,163,87,57
158,162,88,59
161,165,77,54
159,161,81,59
160,160,82,59
161,161,79,60
161,162,77,57
162,162,78,59
163,164,75,54
164,164,77,55
165,161,76,59
161,159,83,64
159,159,88,68
159,159,87,64
156,158,92,68
157,160,84,60
155,158,91,66
155,159,91,65
154,159,92,64
155,162,87,59
154,162,84,57
148,156,91,73
152,161,81,58
153,162,73,55
144,156,87,71
151,161,70,56
151,163,65,53
148,162,68,54
147,162,66,55
147,163,65,54
137,153,79,75
147,163,61,54
148,162,60,55
143,160,70,60
136,157,80,76
135,157,79,73
135,159,76,71
137,160,76,69
137,160,76,68
136,159,77,70
139,158,61,69
152,168,34,45
153,165,35,49
155,165,34,48
155,165,36,49
156,165,35,48
159,159,33,54
163,163,32,51
165,161,30,52
165,162,32,52
169,162,28,50
168,162,28,54
169,162,27,53
167,162,28,54
167,159,30,57
169,160,27,58
167,160,27,55
168,159,24,54
167,161,26,51
165,162,25,48
165,162,28,51
163,161,31,53
162,157,30,57
165,160,28,55
168,161,25,54
168,161,26,53
166,160,27,55
166,160,31,56
168,161,28,57
168,163,29,55
170,163,27,52
168,160,28,52
168,163,28,48
168,162,27,51
171,166,26,51
172,164,26,50
171,160,27,56
173,161,26,50
175,162,26,54
175,161,28,52
175,161,26,50
176,162,29,47
178,160,29,46
176,159,32,48
179,160,30,51
177,164,37,44
178,162,36,44
178,161,38,48
177,163,41,48
182,163,40,49
179,166,43,45
179,165,43,45
180,165,44,51
180,168,44,44
183,167,43,41
180,166,45,44
181,168,47,42
181,169,47,43
175,169,53,45
176,171,52,39
174,172,58,39
172,173,59,40
173,174,55,39
169,174,62,40
171,173,62,43
168,173,63,42
166,175,67,36
169,171,66,42
172,175,68,40
172,175,68,38
177,175,68,37
174,176,73,37
179,175,68,36
180,175,68,36
182,177,70,37
183,179,68,35
182,177,73,42
183,182,74,39
187,184,68,40
182,186,79,39
185,187,73,37
183,190,74,38
181,190,75,39
181,193,78,39
180,195,78,39
179,198,78,36
179,197,75,34
176,202,77,28
172,201,79,33
175,202,78,33
176,205,75,32
177,203,76,35
177,204,75,35
177,203,79,34
173,200,81,40
176,202,77,38
172,204,80,35
174,198,71,43
169,204,82,38
176,206,75,39
169,202,86,38
175,200,77,46
172,203,88,40
169,201,85,44
171,203,86,47
172,199,81,45
171,205,78,40
170,204,86,44
170,203,81,42
171,204,79,43
170,206,87,39
174,209,79,38
170,209,89,39
176,211,77,37
170,209,89,37
176,209,83,37
175,211,78,40
175,212,82,38
177,211,73,38
177,212,79,40
176,208,82,40
174,208,83,41
178,208,75,38
177,209,74,40
177,210,70,39
177,212,74,39
178,211,70,39
179,211,67,39
179,210,67,38
178,209,65,39
